latitude,longitude,stars,review_stars,text,sentiment,review_count,average_stars,yelping_since,fans,funnyVotes,usefulVotes,coolVotes
36.1329483,-115.084904,4,3.0,"We ended up coming here because had an excellent prime rib dinner for $9.99 at the Cafe Grand and every time the waitresses would walk by with something else off the menu I had food envy!

We stayed at the Stratosphere every year and the last few times the would really screw up our reservations. This time I said screw it let's stay at Boulder Station at least we know we will like the food. 

We were shocked to find the room newly remodelled beautifully! Loved the art! Flat screen TV, new bathroom, the works.  Clean! 

The Casino did have an old musty smell when you walked in by that in no way should stop you from staying here. For $20 a night, plus $13 for internet, spa, pool (til 10), gym, etc. 

Make sure to get your ""boarding pass"" their players card so you can skip to the VIP line for the buffet. Hint if you go at 10:30am you can hit it just right to have either or both breakfast and lunch.",0.206118326118,60,3.88,2009-04,0,0,4,1
36.1329483,-115.084904,4,3.0,"All station casinos are great in general but I like the Boulder because it's never super congested, the cafe has some of the best pastries, they have all kinds of bonuses and perks for gamblers and the staff are so friendly.",0.411666666667,112,3.68,2011-07,5,1,1,1
36.1329483,-115.084904,4,3.0,"We opted to avoid family and my Bro came up with Vegas and suggested this establishment as it was cheap compared to the ""Strip""
This place is beautiful all new rooms and the restaurants we ate at were excellent, save one thing
There was a 3 hour wait for the Turkey buffet and an hour at the Cafe so we went for....yep, Mexican!
It's called the Guadalajara and unlike other reviewers had great service and the food great. Four of us had Steak Fajitas which were delicious, one had the pork tamales, also great and I had the grilled Mahi-Mahi slathered with a Ranchera sauce of tomatoes, onions and peppers. So good I wanted more! Sure beats Turkey!
Our  down side and the minus star was at the Grand Cafe for breakfast the next morning and ordered the bacon and egg skillet asked for  my eggs over easy and hashed browns crisp. What was served was what could be called a ""birds nest"". You couldn't pick them up and kept scattering over the plate!
I was going to send them back but my wife said ""you eat to many potatoes anyway, just push them aside"" and have some of mine!  Grrr!
The rest of the stay uneventful, I just kind of cruised playing deuces wild poker at the numerous bars in the place. The upside here was just as was about cash out hit four deuces for $ 250. smackers! Yea!
We enjoyed this place and will be back!",0.35376449682,248,4.2,2009-02,10,1,2,2
36.1329483,-115.084904,4,3.0,"Played here for bingo & regular casino play & enjoyed my time here.. Last week they had a promo where you got 300 points you get a free bottle of wine!! Nice incentive to play.. Gave it a four star because I didn't stay @ Boulder Station so I don't know what the rooms are like. The buffet was really good!! Ate there twice!! Overall, good hotel to get away from Strip or Downtown!!",0.465625,17,4.65,2011-10,0,0,0,0
36.1329483,-115.084904,3,3.0,"This place is just all right. I have been on a number of occasions to meet with friends, but I don't frequent the place on the own since it is not close to my house. 

The place is kept pretty tidy and the parking garage is pretty convenient. They have all the typical local casino amenities, restaurants, buffet, slots, table games, bowling alley, live entertainment and movie theater. Everything is standard, nothing that is so enticing as to drag make me drive 20 miles just to visit, but if you're in the area, it's a pretty good little locals casino.",0.194136518244,1163,3.77,2010-10,60,0,3,2
36.1329483,-115.084904,5,3.0,Stayed there for the Hardware show last year.......clean rooms great service! Of all the hotels that comp me in Vegas this is my favorite. Its off the strip and all locals there in area.,0.5,42,4.44,2011-11,0,0,0,0
36.1329483,-115.084904,2,3.0,"I like the buffet, but that's about it. The slots are tighter than a frog's asshole, and the place is smokier than hell.",0.0,169,3.59,2011-12,0,3,0,0
36.1329483,-115.084904,2,3.0,I had to stop here just to pee and would never go in there again way to smokey.,0.0,73,3.96,2010-08,13,1,1,0
36.1329483,-115.084904,2,3.0,"The All-You-Can-Eat Fiesta Buffet is terrific, and worth the price, especially at breakfast.  I just wish that it would open up earlier than 8 AM, to accommodate locals going to work.  And the price (if you have an affinity card) is certainly more than reasonable.  The servers are, for the most part, very friendly and personable, and you should generously tip them.  The omelet station produces flawless egg creations to your exacting specifications.

I only stayed in one of their hotel rooms for one night (March 17, 2012) and didn't feel that the room charge was reasonable, considering what I got in return.

I'd certianly give this place a good recommendation, as far as the restaurants and the gaming is concerned.  But as far as the hotel goes, I believe you could do much better.",0.28671875,103,4.21,2012-02,5,0,0,0
36.1329483,-115.084904,3,3.0,"I usually only come here for the movie theater inside. It's close to the house and shows a pretty good range of shows. If there is ever a freebie, there are lines out the door. Other than that, ok place to go watch a movie.",0.265,25,3.96,2010-11,1,0,2,1
36.1329483,-115.084904,4,3.0,"Clean rooms,great customer service and housecleaning.Grand Cafe service and food are very good!",0.683333333333,124,3.76,2009-05,0,0,0,0
36.1329483,-115.084904,5,3.0,"KIDS ZONE! Enough said, they will babysit your children as you gamble. IM SOLD! Hotel is clean and the rooms are amazing!",0.372222222222,220,4.08,2011-02,20,2,2,2
36.1329483,-115.084904,3,3.0,"Experienced this place two weekends ago after purchasing an online deal. It was a bit further from the strip than we would have liked, but we got a good deal. Check-in was easy, however the rear parking lot in the baking sun was agony. 

Once we entered the room, the smoke smell was a bit overwhelming. Fortunately one of us came prepared and we solved that quickly. The room was pretty clean, and the beds mostly comfortable. Flat screen tv, but channels were limited and  weren't identified on the screen as the channel was changed.

Food- the Mexican restaurant had a great happy hour menu, with a great Coronarita for $8 or $10, the buffet was pretty darn good as well. On Sunday, go to the buffet early, or mid afternoon, as it was crowded and we went back twice.

We stayed Friday and Saturday, and on a whim checked the room out online to stay Sunday, and did so for an additional $16!! Yes, please!!!

All in all, this was a cool place.",0.368995859213,67,3.21,2011-03,1,0,1,1
36.1329483,-115.084904,1,3.0,"We went inside the theater and when we gave our tickets to the gal inside, she said she had to check my bag. I unzipped my purse and she searched for I don't know what...probably for a bottle of water or snacks brought from home? Or maybe a gun?  She never said why she had to search.  Anyway, that didn't feel good at all. Sams Town Casino's theater DOES NOT do that!  If it WAS a weapons check, why only my bag and not the guys? Guns are brought in not only in bags but also hidden under men's shirts. So I don't think it was a weapons search. I really suspect that they were checking for anything brought in from home to snack on or drink (such as bottled water or soda).  After what happened and also the higher prices, we decided that this would be the last time we went to the Boulder Station's theater.",0.144791666667,75,3.79,2012-01,1,1,0,0
36.1329483,-115.084904,5,3.0,"It seemed we drove forever to get to the hotel from the freeway, it's about five miles away from the strip. We finally saw it from a distance and it was huge
As soon as we pulled up front we were greeted by Valet and he took care of us rather fast and was very friendly, he called for a bell boy who took all of our luggage. 
My girlfriend and I went to check in and there was no wait, the gentlemen who checked us in did just that but nothing further. I asked him for tips on what to do in the hotel, he didn't seem to have a good connection or experience to give me advice. I also asked what was good to eat in the hotel since we were super hungry, his suggestion seemed as he just read a Boucher and repeated what it said. 
The walk from the front desk is a good distance from the hotel, but that was okay as we were able to walk by the restaurants, and see a bit of the casino. 
Okay Yelpers, the reviews are not all good on here, and I was SUPER worried what we got into, the appearance seemed clean, but we knew it was a 50/50...
As we walked in, it was a HUGE RELIEF the room was SUPER nice, and Very Clean. No problems with smoke at all. The bed was also very comfy. 
The next morning we wanted to check out the buffet as we walked up the line was too long for me. 
We kept walking, and right next door was a little restaurant.
We got seated pretty fast, and the waitress came rather fast and offered us the specials. The food was great, and the waitress was also great.
The casino is a good size and had a lot of slot play. They do have a rewards card that gets you some advantages. We went to the desk, and there was no line and three people working. The lady we went up to seemed as we interrupted her conversation with the other ladies behind the desk. She seemed as she did not want to help us and our questions were just an interruption to her day. 
Our check out was easy, and fast. The lady who checked us out was very nice.
Over all I would highly recommend this place if you don't mind being away from the strip. I am very picky and if it was going to be sketchy or dirty to us we would have left. I was very VERY surprised on how clean and updated everything seemed to be.
If management reads this, the way you are teaching your valet team, and bell boys to conversant and give a good reputation for customer service I would suggest to do the same with the front desk, and rewards card desk. 
Usually customer service would drag my stars down, however we did run into a few very helpful people.
The prices from a third party booking agency online got us a GREAT DEAL. There is a resort fee just keep that in mind.",0.26604886399,26,3.38,2010-03,0,0,2,2
36.1329483,-115.084904,2,3.0,"Never going back, Period.

Where to start...

First - VERY ghetto and sketchy location. Don't show up / check- in after dark. Like others have mentioned... there are prostitutes that meander the parking lot. We arrived around 7pm and took the last parking space in the open outside lot. The two cars we parked in between had 4 girls smoking weed in one, and two shirtless men that were reclined all the way back in the other.  *Hrmm, somethings not right here*  

If you are checking in, just pull up to the valet area and have someone stay in the car there. The check in line was painful as there was only 1 customer rep and there were 4 people ahead of us. We were getting worried since it was taking so long and due to the people/cars we parked next to. I was praying the car wasn't getting broken into while we were waiting in line. 

The front and interior area smelled old and similar to bathroom cleaner which was replaced by the overwhelming cigarette smell as we walked further into the casino area.  We parked in the parking garage which was empty - again sketchy - and then proceeded to get lost trying to find the elevators since the front person gave us the wrong directions. 

The room was clean and didn't smell like smoke but we booked 1 king and ended up with 2 queens. We didn't fuss about it but just fyi to make sure you check if you need one or the other.

The casino tables are crap. The croupiers are not as helpful as other casinos and didn't seem to care about us having fun. I did like the slots but only for the points and how they earned in comparison to other casinos. I found one that was right in front of a bar so we were able to finally get drinks but expect a long wait if you are not close by. 

The kid zone looked odd, kinda like a big Mc Donalds play land. I don't recommend it but there were parents dropping their kids off there and at the movie theater next to it. 

The food is the only reason this place gets a 2 star.  Be advised its a LONG wait unless you are going at an odd time, and the it's still a 15 minute wait. The food was great at both the buffet and the cafe. We ordered from the cafe next door and it was AWESOME food for so cheap. We were stuffed!!  And our bill with two drinks (no booze since we brought ours from the casino) was $8. 

Oh yea and they charge you fees for internet, newspapers and the pool- which are not negotiable. What ticked us off the most though- we stayed 3 nights and only got 2 newspapers - really? You charge for the newspapers and all and don't even deliver them?!  And the pool is a little dinky pool.  I rather go somewhere else that you get what you pay for. The fee doubled our room rate which we could have paid elsewhere closer to Fremont and the strip.  We will not be going back.",0.0426263362488,100,3.52,2012-03,2,0,0,0
36.1329483,-115.084904,4,3.0,"Had a good time at Boulder Station! Me and boyfriend stayed there 10/11-10/14. The buffet in there is only like 10 bucks. The only bad part about the buffet is that you have to wait like an hour in line to be seated :(   When we first arrived I went to the reservation desk to get our keys to the room. I was a little upset because I had reserved a Deluxe King and they insisted on giving me a double queen -_- w/e... we just took it. Besides that, go check out the panda slot machine! Its awesome! My boyfriend and I are addicted to it lol see ya next month Vegas!",0.114423076923,7,3.71,2012-09,0,0,0,0
36.1329483,-115.084904,1,3.0,"We came here to gamble...the easiest type of money a casino can get and low and behold had the worst experience of our lives. The casino was small with 3 security guards walking the place. We sat down to gamble and both my gf and I were IDed which was fine.. It took us a while to find our ID's so more security came over and when they saw them they apologized, radioed their folks and walked away. That part did not bug me. We were then ID'ed another 2 times within the next 30 minutes. Unacceptable keep in mind we are in our 30's and well old enough to gamble. This is the first time both my gf and I got up and left and vowed NEVER EVER EVER return to this place.",-0.0126262626263,78,3.12,2011-08,0,0,0,0
